customer_unique_id,Recency,Frequency,Monetary,Average_Review_Score,Average_Delivery_Time,Average_Delivery_Delay,Average_Processing_Time,Average_Shipping_Time,Average_Freight,Average_Installments,Product_Categories,Preferred_Payment_Method,Average_Order_Value,Cluster
726f75b0bd5f929b06e1ab5689f6e594,103,1,31.29,4.0,2.0,-13.0,0.0,1.0,7.39,1.0,1,boleto,31.29,3
72710271243055075d60b0f426b4cce9,133,1,173.86,5.0,10.0,-26.0,0.0,8.0,18.96,1.0,1,credit_card,173.86,0
7271e044b40d1664e7d1bffbdb4d7468,91,1,40.38,5.0,4.0,-11.0,3.0,0.0,7.39,1.0,1,credit_card,40.38,0
727260949d242157d3db0083e782665b,424,1,98.8,4.0,25.0,-3.0,5.0,20.0,18.8,4.0,1,credit_card,98.8,1
7272e57415c0b45aacfcc713430ae98a,261,1,167.74,5.0,9.0,-16.0,4.0,5.0,17.76,3.0,1,credit_card,167.74,0
7273020f331bd9d211c3875a8ada22a8,377,1,89.03,5.0,6.0,-14.0,1.0,5.0,12.04,2.0,1,credit_card,89.03,0
72739f22a5493890de8cc7f5a1105a1a,445,1,30.6,4.0,11.0,-14.0,4.0,6.0,15.1,1.0,1,credit_card,30.6,0
727426deca1feb458f37d6aba4ecf3aa,572,1,54.42,5.0,5.0,-23.0,0.0,5.0,14.52,5.0,1,credit_card,54.42,0
7274ae148f7c9ce03c8bad60e976ed24,405,1,4085.92,1.0,7.0,-24.0,2.0,3.0,18.3225,1.0,2,boleto,1021.48,3
7276cb915f742003b52d4ca829ae8889,67,1,151.23,5.0,5.0,-19.0,1.0,4.0,19.03,3.0,1,credit_card,151.23,0
7276dbdcf4c8838b39accfacf236480a,69,1,67.44,5.0,6.0,-15.0,0.0,5.0,13.04,1.0,1,debit_card,67.44,4
7277e91adac6d80bb4919493d0d361ad,77,1,34.57,5.0,7.0,-16.0,1.0,5.0,15.24,1.0,1,boleto,34.57,3
727939c2b657e1ef6b6559b8e151e15d,136,1,44.11,5.0,10.0,-25.0,3.0,6.0,17.93,1.0,1,credit_card,44.11,0
727975f4fee6562fd36417c4f2b948fa,344,1,63.6,5.0,5.0,-17.0,1.0,4.0,12.7,1.0,1,credit_card,63.6,0
72799f01f52029adc1aae6d1388cca39,46,1,91.21,1.0,5.0,-9.0,0.0,5.0,13.21,3.0,1,credit_card,91.21,0
7279c4c46c5b3fe9b4ae34751011a6a4,212,1,25.0,5.0,11.0,-20.0,2.0,8.0,15.1,1.0,1,credit_card,25.0,0
727a1a8753adf9a74e67282b35a28346,572,1,89.07,5.0,15.0,-14.0,1.0,13.0,15.72,4.0,1,credit_card,89.07,0
727a7af284480a3e04b14a527f8b09e4,276,1,173.57,5.0,4.0,-14.0,2.0,0.0,13.67,1.0,1,boleto,173.57,3
727ae49cd6f515ed3e014218ce53fa67,152,1,85.27,5.0,15.0,-13.0,6.0,7.0,15.37,1.0,1,boleto,85.27,3
727cb6c3deda85bd0414830fbaf64c06,17,1,69.69,5.0,7.0,-12.0,-1.0,7.0,21.64,1.0,1,credit_card,69.69,0
727cf95c2abbc5281e538936d22837e2,221,1,701.04,5.0,28.0,4.0,2.0,24.0,32.04,1.0,1,boleto,701.04,1
727d4e7674081d534e8d6b4630510e75,368,1,69.03,4.0,18.0,-1.0,11.0,7.0,14.13,4.0,1,credit_card,69.03,0
727fd1637068f738000769f328ccbe4c,64,1,250.11,5.0,11.0,-20.0,0.0,10.0,52.11,8.0,1,credit_card,250.11,0
727fe706d6d39e6f4b4444ace02a3c82,287,1,243.76,5.0,15.0,-2.0,3.0,11.0,23.86,6.0,1,credit_card,243.76,0
72802a20641f4dd46e6d3ce18af50cf8,407,1,65.05,1.0,10.0,-19.0,3.0,6.0,15.1,3.0,1,credit_card,65.05,0
728076fe9c49fcb0c1233795e6e83c57,47,1,521.5,1.0,12.0,-15.0,5.0,6.0,21.6,8.0,1,credit_card,521.5,0
7281394faa11739f059e07d11dce1dec,283,1,36.59,5.0,12.0,-8.0,3.0,8.0,14.1,1.0,0,credit_card,36.59,0
7281c10f5d4ddc198070f2b6a09d7aef,249,1,36.69,5.0,14.0,-21.0,5.0,9.0,16.79,1.0,1,credit_card,36.69,0
728347066c1627e1a441b35114de2011,210,1,655.24,1.0,9.0,-20.0,1.0,8.0,25.81,3.0,1,credit_card,327.62,0
72859486253cab9dc82376ebc8ee911e,175,1,84.85,5.0,15.0,-16.0,1.0,13.0,19.95,5.0,1,credit_card,84.85,0
7285cf0b7102744b161772a97e561c97,197,1,116.36,5.0,5.0,-17.0,0.0,4.0,16.46,10.0,1,credit_card,116.36,0
7285ee0c8f26d553acfb684caed71f5f,546,1,143.2,4.0,9.0,-11.0,6.0,3.0,58.2,1.0,1,credit_card,143.2,0
7287f8ad2395a2f739bcad2fcea390a4,434,1,105.83,5.0,15.0,-20.0,2.0,12.0,25.84,2.0,1,credit_card,105.83,0
7288276c67d797e67a2bc2322ee575e1,189,1,116.98,5.0,11.0,-9.0,7.0,4.0,12.98,5.0,1,credit_card,116.98,0
7288bc3bc7d492c25d872ceec73be478,390,1,72.14,4.0,12.0,-15.0,1.0,10.0,15.15,5.0,1,credit_card,72.14,0
72897401648567f318e225b1ab98b3f6,369,1,70.73,5.0,1.0,-11.0,0.0,0.0,11.73,3.0,1,credit_card,70.73,0
7289e5f2cad5f546f65fb5f7de7047ab,214,1,89.97,5.0,18.0,-20.0,2.0,15.0,20.97,1.0,1,boleto,89.97,3
7289eb6c836623d8538893307fea6475,213,1,172.84,4.0,8.0,-16.0,4.0,3.0,23.84,2.0,1,credit_card,172.84,0
7289ef64c73bc18f265634e530689474,338,1,319.38,5.0,10.0,-24.0,2.0,7.0,16.945,1.0,1,credit_card,159.69,0
728a151b4593fb7ae0787158df28752a,89,2,188.94,2.5,11.0,-14.5,1.5,9.0,29.48,1.0,1,credit_card,94.47,2
728a6d33a49056c796fc4fc0481bf871,364,1,158.13,5.0,14.0,-8.0,7.0,6.0,18.23,1.0,1,boleto,158.13,3
728b3c765e2caa589411629209a4927f,121,1,99.18,4.0,16.0,-8.0,1.0,13.0,24.18,1.0,1,boleto,99.18,3
728bcc9495f951828608dbbf3a7e36b4,153,1,268.15,5.0,13.0,-10.0,9.0,3.0,16.64,1.0,1,credit_card,268.15,0
728bf5e23b298feca87e34b8bd332da5,167,1,219.77,5.0,13.0,-14.0,0.0,10.0,27.78,1.0,1,voucher,219.77,3
728c5773eefcd4a7f5b32d9fd104d624,114,1,107.7,4.0,5.0,-10.0,2.0,3.0,18.7,8.0,1,credit_card,107.7,0
728c6a3b4c03e58b40127480f572dfc5,199,1,167.62,3.0,26.0,-1.0,0.0,25.0,17.62,1.0,1,credit_card,167.62,1
728c940d821dd0f5b9cb7d77cba38803,466,1,85.34,5.0,25.0,-7.0,6.0,19.0,13.52,2.0,1,credit_card,85.34,0
728e4a7d0db4845270091ded0923c71f,606,3,46.86,5.0,11.333333333333334,-27.666666666666668,4.0,5.0,8.72,1.0,1,boleto,15.62,2
728e67ed776521a4e1e6814c1f95517c,223,1,63.62,1.0,44.0,7.0,4.0,40.0,25.63,1.0,1,credit_card,63.62,1
72901472acafbb0d4fc5d59ba4357c40,212,1,215.15,4.0,16.0,-16.0,2.0,14.0,16.15,4.0,1,credit_card,215.15,0
729089b44985b34915decf7117d8fc2c,279,2,103.38,3.0,5.5,-13.5,0.5,4.5,12.69,1.0,1,credit_card,51.69,2
7293e0b38ab0dab128e6bfb7239c37ad,537,1,107.27,4.0,6.0,-15.0,2.0,4.0,17.37,1.0,1,voucher,107.27,3
7294e46df3e335f4c5ab90bba50b8e15,66,1,134.99,5.0,13.0,-21.0,3.0,9.0,29.99,1.0,1,boleto,134.99,3
7295177fabcd2c6e9a4a3bd094a91f50,468,1,158.33,5.0,5.0,-28.0,0.0,4.0,69.33,1.0,1,boleto,158.33,3
7295713e93df7db1a459e49cc02013ab,213,1,801.11,5.0,18.0,-9.0,2.0,15.0,21.22,5.0,1,credit_card,801.11,0
7296cca32b0c1444cca995ef502b81c9,231,1,98.62,4.0,3.0,-12.0,1.0,1.0,9.44,1.0,1,boleto,98.62,3
72979f621035f39d9302faaf8b3ba25a,313,1,67.1,5.0,9.0,-55.0,1.0,7.0,16.6,1.0,1,boleto,67.1,3
7297b46c1b392066b37a0bdf9e8ad7d3,241,1,150.74,5.0,12.0,-15.0,3.0,7.0,21.74,1.0,1,boleto,150.74,3
7297eebf35cca926c8e495baaaa0f182,140,1,43.22,5.0,8.0,-20.0,1.0,6.0,15.23,1.0,1,credit_card,43.22,0
72980b214d7d3fa1c25c638fc40919e5,192,1,47.53,1.0,10.0,-12.0,5.0,7.0,25.63,1.0,1,credit_card,47.53,0
7299b74aabb42a8c6fbf83ae95bde4a0,133,1,49.96,4.0,18.0,-14.0,0.0,16.0,22.06,4.0,1,credit_card,49.96,0
729a2696f78da805198eb9b531775daf,474,1,29.47,5.0,8.0,-11.0,0.0,6.0,12.48,1.0,1,boleto,29.47,3
729a59b181cce9bfc29fb9e351b740f7,155,1,154.99,3.0,31.0,-21.0,0.0,29.0,75.99,1.0,1,boleto,154.99,1
729a8e5e518f1221401092b5959e42c1,411,1,184.77,5.0,15.0,-14.0,6.0,9.0,18.44,4.0,1,credit_card,184.77,0
729ae294ec6bc065b3388b026ec040e1,171,1,58.16,4.0,4.0,-8.0,0.0,3.0,9.26,2.0,1,credit_card,58.16,0
729af45f0df3dd93e0f855e07da55b66,144,1,60.34,5.0,29.0,-4.0,4.0,24.0,37.04,2.0,1,credit_card,60.34,1
729b3489f66613a5fccf8816dbbe40ca,263,1,84.14,4.0,15.0,-11.0,1.0,14.0,14.24,1.0,1,credit_card,84.14,0
729c760a59db664526597dcc2603b2fd,282,1,195.93,2.0,19.0,-8.0,4.0,15.0,26.03,7.0,1,credit_card,195.93,0
729cf88d0d9f24def9052be712e392f9,259,1,64.1,1.0,25.0,-4.0,0.0,23.0,15.1,1.0,1,boleto,64.1,1
729cfcd1fdb847e1ea457c522bc88126,238,1,147.15,5.0,4.0,-24.0,0.0,3.0,17.16,1.0,1,credit_card,147.15,0
729d3aa65c34acf0f35811a707adfefe,55,1,220.3,5.0,10.0,-11.0,0.0,9.0,20.31,4.0,1,credit_card,220.3,0
729dd347e13c7413dec7340aeb98b968,116,1,112.2,5.0,7.0,-17.0,2.0,4.0,23.2,1.0,1,boleto,112.2,3
729e9d3fa93475add3ea25424e83e1ad,447,1,54.0,4.0,6.0,-17.0,4.0,0.0,14.1,1.0,1,credit_card,54.0,0
729f6ebb46f7fac379c69fd1564868ca,249,1,142.96,5.0,6.0,-26.0,0.0,5.0,25.66,3.0,1,credit_card,142.96,0
729f94f1736784228b7b69193fc2e880,357,1,1173.71,5.0,13.0,-8.0,5.0,6.0,23.81,8.0,1,credit_card,1173.71,0
72a157d02dd3556672c065525fe82195,245,1,351.04,1.0,14.0,-16.0,7.0,6.0,17.77,1.0,0,credit_card,175.52,0
72a1dace457b5b4565b174be16891f09,452,1,149.04,5.0,7.0,-21.0,0.0,6.0,29.24,2.0,1,credit_card,149.04,0
72a3b40a80ebd5abd2ff5618d2f402c3,571,1,39.28,5.0,11.0,-24.0,0.0,10.0,17.78,1.0,1,credit_card,39.28,0
72a3dba8de3d1b2d6f89946e019ad958,305,1,41.1,3.0,11.0,-15.0,6.0,4.0,14.1,3.0,1,credit_card,41.1,0
72a410714c5a753b08bd3954486fbcf8,368,1,187.47,4.0,5.0,-14.0,1.0,4.0,13.47,2.0,1,credit_card,187.47,0
72a44740e8f89f64bd29d50ac46ab7b0,460,1,54.84,4.0,6.0,-14.0,1.0,5.0,11.85,1.0,1,credit_card,54.84,0
72a468fee984041a24d53066cfe95a16,351,1,94.3,5.0,7.0,-14.0,0.0,6.0,15.3,1.0,1,boleto,94.3,3
72a4f3be6a2d2a278670600064a0e403,31,1,120.87,4.0,19.0,-12.0,3.0,15.0,20.97,1.0,1,boleto,120.87,3
72a57aa9fbdd0fd432271a8767547314,197,1,40.1,5.0,15.0,-16.0,0.0,14.0,15.1,2.0,1,credit_card,40.1,0
72a60cbef1f28e6f5dbe503fef3c4ddc,180,1,36.95,1.0,47.0,21.0,0.0,46.0,22.06,1.0,1,credit_card,36.95,1
72a7972c2583fa67b91c058b947309d8,80,1,46.3,5.0,11.0,-30.0,1.0,6.0,18.3,1.0,1,boleto,46.3,3
72a8b18fc6e02d98796664610f6e59e7,19,1,168.5,1.0,10.0,-12.0,1.0,7.0,39.5,1.0,1,credit_card,168.5,0
72a8db02910cbf460af32e7d5f8b12dc,54,1,57.51,5.0,8.0,-4.0,6.0,2.0,7.61,1.0,1,credit_card,57.51,0
72a910f3bd5bfdc2a2c34996593f5b5a,391,1,27.59,5.0,13.0,-15.0,0.0,13.0,17.6,2.0,1,credit_card,27.59,0
72a91ae0e3071d2b223ab8abb71639b0,380,1,394.85,5.0,23.0,-24.0,8.0,13.0,44.86,1.0,1,credit_card,394.85,0
72abca5882f678f5f0d97b49ff8abef9,454,1,781.88,1.0,10.0,-12.0,1.0,7.0,22.88,10.0,1,credit_card,781.88,0
72abcd406bff5122c45828b69034479b,28,1,36.73,5.0,2.0,-6.0,0.0,2.0,12.83,1.0,1,credit_card,36.73,0
72ac37d63990011e2361b23308d783f2,276,1,46.69,1.0,45.0,11.0,2.0,42.0,16.79,2.0,1,credit_card,46.69,1
72ac8059a9a54b1b87b8df2fab9510aa,382,1,86.15,5.0,25.0,-4.0,3.0,21.0,16.25,3.0,1,credit_card,86.15,1
72ad747a4af70a206effc508dcf97a4f,356,1,51.69,5.0,6.0,-10.0,1.0,5.0,12.69,2.0,1,credit_card,51.69,0
72ae076cbb080298d6d6d04ff68304d7,488,1,75.35,5.0,5.0,-21.0,0.0,4.0,9.45,1.0,1,credit_card,75.35,0
72ae79e891b057b55998fc876c493b98,227,1,268.71,4.0,10.0,-18.0,3.0,7.0,30.07,1.0,1,credit_card,268.71,0
72aef312ce554f78a2faa8632aff6f35,384,1,189.92,4.0,34.0,13.0,0.0,33.0,89.93,8.0,1,credit_card,189.92,1
72af495ff67720e5af38537948c052f1,15,1,89.63,5.0,4.0,0.0,2.0,1.0,8.73,1.0,1,boleto,89.63,3
72af58d63ff7b96ab0f296e553841def,9,1,155.01,5.0,2.0,-3.0,1.0,0.0,30.01,1.0,1,credit_card,155.01,0
72b10ffd9d19aa709e2191cf703ee222,329,1,102.96,5.0,8.0,-9.0,0.0,5.0,12.97,1.0,1,boleto,102.96,3
72b1bbfa82e60f786b639a6739a35c19,222,1,658.77,1.0,7.0,-21.0,0.0,5.0,17.2,1.0,1,boleto,219.59,3
72b1bfd52165e2dc643f54fd3633f9d3,269,1,600.43,5.0,28.0,-10.0,9.0,15.0,41.43,1.0,1,boleto,600.43,3
72b1f9e1b8aa00c0be1d47006c3ab5f7,154,1,169.87,3.0,22.0,7.0,1.0,20.0,17.97,6.0,1,credit_card,169.87,1
72b3b6d49f1a7b6efa2927fa6f056642,115,1,115.0,5.0,10.0,-9.0,5.0,4.0,0.0,2.0,1,credit_card,115.0,0
72b43a3cbfcbf7f7b6c08deed86d7cc7,190,1,32.68,5.0,2.0,-13.0,1.0,0.0,7.78,1.0,1,credit_card,32.68,0
72b4d2fb4f187c185876a26264ef9490,111,1,117.25,5.0,16.0,-10.0,0.0,16.0,22.37,1.0,1,credit_card,117.25,0
72b59180bf039593a3a6d21f79c62c45,375,1,94.63,3.0,29.0,-9.0,12.0,17.0,35.73,1.0,1,credit_card,94.63,1
72b5a3b7feeb40adfeaaa658beb31a37,257,1,38.01,5.0,2.0,-18.0,0.0,2.0,8.11,1.0,1,credit_card,38.01,0
72b5bce23a612783406d77cbbf0586fe,81,1,53.35,4.0,18.0,-15.0,0.0,17.0,18.35,1.0,1,credit_card,53.35,0
72b608b0d530edf3c513af16a69b250d,62,1,66.12,4.0,6.0,-31.0,-2.0,5.0,31.12,3.0,1,credit_card,66.12,0
72b6baa5f61ff8943a39d2d59c11414b,54,1,65.33,1.0,8.0,-14.0,0.0,7.0,18.43,1.0,1,boleto,65.33,3
72b7224fcd50d40bb47939886c0573e5,19,1,83.79,5.0,4.0,-7.0,0.0,4.0,14.79,7.0,1,credit_card,83.79,0
72b74e3ab8b2f7da203dbb50344879bb,369,1,195.0,4.0,2.0,-13.0,0.0,1.0,0.0,1.0,1,boleto,195.0,3
72b833479dcc234017a945cd51405b36,185,1,137.6,3.0,50.0,17.0,5.0,44.0,14.61,4.0,0,credit_card,137.6,1
72ba05263486b6f3bdc32092f2f43d97,275,1,42.09,5.0,9.0,-16.0,3.0,6.0,14.1,1.0,1,credit_card,42.09,0
72bb96e2bd1985827e697712ea97d19e,478,1,29.08,4.0,8.0,-15.0,1.0,6.0,15.1,2.0,1,credit_card,29.08,0
72bd8ec700eb4e8b39ff2fa3b8f79de6,284,1,688.68,1.0,28.0,-1.0,6.0,21.0,36.27,5.0,1,credit_card,344.34,1
72be286084e6c1859669739a610bfa91,464,1,29.62,5.0,10.0,-26.0,1.0,9.0,17.63,1.0,1,credit_card,29.62,0
72be3a78045f3253d500f3f90418e6d2,283,1,85.14,4.0,14.0,-6.0,2.0,11.0,15.24,8.0,1,credit_card,85.14,0
72bef2ea29e0d59f1764bc95abac9eec,366,1,68.42,5.0,10.0,-16.0,1.0,9.0,12.52,2.0,1,credit_card,68.42,0
72bf888b87fb63f5a23f3362b8af7e7a,572,1,34.52,5.0,8.0,-32.0,5.0,2.0,14.52,1.0,1,boleto,34.52,3
72c05cb43fc0b7e4d48b4149cd386a02,170,1,66.97,5.0,11.0,-27.0,5.0,6.0,17.97,1.0,1,credit_card,66.97,0
72c0cafb09a8df96f0f84bb6eb7525c2,185,1,372.88,1.0,32.0,5.0,24.0,7.0,16.97,1.0,1,boleto,186.44,1
72c303776f85c5a1d7481489c6744c5c,171,1,586.43,5.0,10.0,-8.0,6.0,4.0,16.43,6.0,1,credit_card,586.43,0
72c417dd84d9b7e8fe87a97ac36a2b53,38,1,75.68,5.0,10.0,-14.0,2.0,7.0,19.58,1.0,1,boleto,75.68,3
72c4723cc696a1935b38ed1e0c7b5ec5,71,1,85.3,3.0,8.0,-16.0,2.0,6.0,20.4,1.0,1,debit_card,85.3,4
72c66dcf2bfa52a8f25c9df3085f1195,329,1,173.84,4.0,8.0,-9.0,1.0,7.0,23.85,2.0,1,credit_card,173.84,0
72c6c1dceb160f3bdad48bf1525ead22,456,1,62.69,5.0,17.0,-13.0,1.0,15.0,12.69,3.0,1,credit_card,62.69,0
72c73e4d6a500a1800f0a507a9ad0df4,580,1,64.51,4.0,19.0,-18.0,1.0,18.0,14.52,1.0,1,credit_card,64.51,0
72c7b08affaf93c2cd0a524e431102d9,87,1,57.79,5.0,7.0,-10.0,2.0,5.0,12.79,2.0,1,credit_card,57.79,0
72c893b4bcfa21f696a7cc5c5e64c872,280,1,236.29,5.0,15.0,-3.0,1.0,13.0,16.3,10.0,1,credit_card,236.29,0
72ca6d1721d10c690469c78caac5fbd9,269,1,51.75,5.0,7.0,-19.0,3.0,3.0,11.85,1.0,1,voucher,51.75,3
72ca9106ec7f3ba4bd347a6e033d2b36,45,1,299.18,2.0,4.0,-6.0,2.0,1.0,10.18,3.0,1,credit_card,299.18,0
72cb8d2d4b0a5dc6ff19c4ddca2bf829,88,1,67.22,1.0,8.0,-28.0,0.0,7.0,19.32,2.0,1,credit_card,67.22,0
72cbec0de890d3140ba362903287c8db,290,1,256.92,5.0,18.0,-7.0,12.0,5.0,59.93,5.0,1,credit_card,256.92,0
72cca764d90d1bca6be6ab9ab34d3cd6,472,1,82.39,3.0,2.0,-21.0,0.0,2.0,12.49,2.0,1,credit_card,82.39,0
72ccda0c6c66a1f0271bb1f6109a4cc3,479,1,109.31,5.0,6.0,-13.0,1.0,4.0,14.41,2.0,1,credit_card,109.31,0
72cdf2264908e2d1d30146e63fbb092b,463,1,148.28,5.0,16.0,-10.0,0.0,15.0,38.29,3.0,1,credit_card,148.28,0
72ce4c4d745a1655227b4119038b129e,224,1,36.14,1.0,30.0,-20.0,0.0,29.0,21.15,1.0,1,boleto,36.14,1
72ce629a45d8ae96d22c2946aaf876f2,540,1,189.81,5.0,16.0,-8.0,5.0,10.0,15.39,1.0,1,credit_card,189.81,0
72cf567ce06fef463bd3f42b44a8c825,228,1,32.42,5.0,5.0,-9.0,1.0,4.0,8.72,1.0,1,credit_card,32.42,0
72d00a8f1948970fda6f797912a19f66,441,1,120.9,4.0,6.0,-11.0,0.0,5.0,5.925,3.0,2,credit_card,60.45,0
72d095eed0cb506fbb45ccdd4e0af04d,203,1,124.52,5.0,9.0,-14.0,1.0,7.0,14.52,1.0,1,credit_card,124.52,0
72d0d19ef148b042ed2efea7ff79ed69,406,1,47.69,5.0,11.0,-11.0,4.0,7.0,15.79,4.0,1,credit_card,47.69,0
72d14f41fc0688683192a6cf7e4e775d,91,1,154.38,5.0,13.0,-17.0,2.0,11.0,34.38,2.0,1,credit_card,154.38,0
72d1adc072dddac82d57953a3930108a,190,1,847.24,1.0,9.0,-9.0,0.0,7.0,26.865000000000002,1.0,2,credit_card,423.62,0
72d269b304e316ace7ca02afbdfaa3f8,573,1,674.87,5.0,8.0,-63.0,2.0,6.0,38.97,6.0,1,credit_card,674.87,0
72d27a31eca277b1cb06534d631e3392,548,1,418.24,4.0,18.0,-5.0,13.0,4.0,15.38,1.0,1,credit_card,209.12,0
72d2afa4f030e3c9cf45a0d6ede1b21b,188,1,50.75,5.0,17.0,-2.0,0.0,16.0,11.85,5.0,1,credit_card,50.75,0
72d2fe6b27c8cf1fe9395d7624500d25,131,1,19.64,4.0,4.0,-11.0,0.0,2.0,7.39,1.0,1,boleto,19.64,3
72d3508de2121d728bcee13fe680ac6d,87,1,141.04,3.0,10.0,-15.0,2.0,8.0,18.74,5.0,1,credit_card,141.04,0
72d424ec55a0c9fbbc6e442ec81e54ee,18,1,84.79,5.0,5.0,-7.0,0.0,4.0,14.8,8.0,1,credit_card,84.79,0
72d496f81ca30335c1e3005b317078f0,118,1,99.9,5.0,9.0,-12.0,2.0,7.0,0.0,4.0,1,credit_card,99.9,0
72d4eb493e9e08db29aa3337bc72f145,248,1,186.85,5.0,14.0,-24.0,4.0,10.0,16.95,8.0,1,credit_card,186.85,0
72d4fd70a94058aa1a68e0dc49dc8b68,292,1,200.72,4.0,26.0,0.0,1.0,25.0,17.72,1.0,1,credit_card,200.72,1
72d56caffcf01308a62c63240fb9e7d2,145,1,120.33,5.0,21.0,-12.0,7.0,14.0,20.43,2.0,1,credit_card,120.33,0
72d5cd15622e86e499609e4654af2439,144,1,473.49,4.0,10.0,-11.0,5.0,4.0,13.71,10.0,1,credit_card,157.83,0
72d79cf02321da1bbaf8c648c5ad2401,145,1,93.82,5.0,8.0,-25.0,4.0,3.0,13.92,1.0,1,boleto,93.82,3
72d7adcf1d70f200fceda19328b4fc60,188,1,45.01,1.0,10.0,-12.0,2.0,7.0,15.11,1.0,1,credit_card,45.01,0
72d7af786629573731f9b5dbd2f6de66,111,1,69.31,4.0,4.0,-13.0,0.0,3.0,19.32,1.0,1,boleto,69.31,3
72db16a48d2efe7052acbcd2ec0b209e,43,1,26.29,5.0,2.0,-7.0,0.0,0.0,7.39,1.0,1,boleto,26.29,3
72dbd2f0dd50c345890819985e599536,178,1,43.22,5.0,16.0,-7.0,4.0,12.0,18.23,1.0,1,credit_card,43.22,0
72dc9d3afc7d95b61351044bb1a8e99c,154,1,48.22,4.0,21.0,-1.0,1.0,19.0,18.23,1.0,1,credit_card,48.22,0
72dd86f7a69a6b31fabc767b8a601b7d,228,1,316.85,5.0,10.0,-12.0,0.0,7.0,16.86,3.0,1,credit_card,316.85,0
72ddd7936c95e245146c86902f9a9d72,63,1,183.8,5.0,7.0,-17.0,1.0,6.0,34.8,3.0,1,credit_card,183.8,0
72df25f16373d573a6d87dedf654f84a,558,1,75.33,5.0,8.0,-29.0,0.0,7.0,20.43,1.0,1,credit_card,75.33,0
72e04faf6ff73703f70f49289a895dd4,380,1,65.53,5.0,23.0,-10.0,0.0,20.0,25.63,1.0,1,boleto,65.53,3
72e05cde2a8e5d8f08ca3ef3bcfadc63,17,2,180.75,4.333333333333333,10.666666666666666,-7.0,3.0,7.0,23.06,1.0,1,credit_card,60.25,2
72e1dc93036a4285eecdd76ae6465ef8,110,1,131.29,5.0,12.0,-23.0,0.0,11.0,41.39,3.0,1,credit_card,131.29,0
72e510469eda80d99d77d9b4945e3c97,100,1,89.66,3.0,8.0,-29.0,1.0,7.0,9.76,2.0,1,credit_card,89.66,0
72e79d08a90aa4e10f7e5aa76e65b258,302,2,344.6,3.5,9.0,-21.0,2.0,6.5,16.25,2.0,1,credit_card,86.15,2
72e80e590de0dcd0a184a03397c2e313,90,1,36.7,5.0,1.0,-22.0,0.0,0.0,7.71,1.0,1,credit_card,36.7,0
72e99fec3257af977e907b33f78b7ee8,189,1,110.93,3.0,10.0,-12.0,1.0,7.0,21.03,2.0,1,credit_card,110.93,0
72e9f4ec806a2086770e42e156c0e5cc,304,1,199.57,5.0,21.0,-10.0,12.0,8.0,49.58,1.0,1,boleto,199.57,3
72eaaf7ab48bd234c4ccab3d894b874d,175,1,72.15,4.0,17.0,-5.0,0.0,16.0,18.26,1.0,1,credit_card,72.15,0
72eadb2fd1950044892dac115617c6a0,184,1,56.78,5.0,16.0,-7.0,0.0,13.0,16.79,1.0,1,boleto,56.78,3
72eb961337993c4c089cb9135b86de90,102,2,95.56,5.0,8.5,-11.5,4.5,3.0,10.285,2.5,2,credit_card,47.78,2
72ebfd1eb35e40c91c07a78a16e632f6,410,1,278.16,5.0,24.0,-7.0,5.0,19.0,18.26,4.0,1,credit_card,278.16,0
72ec26bf0abc8fe446cd95849276b127,87,1,108.2,3.0,17.0,-28.0,1.0,14.0,18.21,2.0,1,credit_card,108.2,0
72ec787e241319e85b89d18fd7a19605,159,1,241.89,1.0,44.0,7.0,1.0,43.0,62.89,8.0,1,credit_card,241.89,1
72ec7c240cdb7e2849af87693d91a7d7,142,1,237.63,1.0,11.0,-14.0,3.0,7.0,15.64,2.0,1,credit_card,237.63,0
72ecfbf8c6283b2d1442feed255814a6,191,1,163.79,5.0,12.0,-10.0,4.0,8.0,15.79,2.0,1,credit_card,163.79,0
72eea0b98d06729e6d5f824b1b076d13,230,1,1453.3,1.0,9.0,-14.0,2.0,7.0,58.3,6.0,1,credit_card,1453.3,0
72eefe8e233d6cf9f73c65159b97ee3c,250,1,106.87,5.0,13.0,-21.0,0.0,13.0,17.87,2.0,1,credit_card,106.87,0
72f0a40eac7c8e28aa171f3d084541fa,199,1,63.6,4.0,10.0,-15.0,2.0,7.0,16.11,1.0,1,credit_card,63.6,0
72f10f5fdc4ce39523a5dff2a82ae99c,418,1,48.01,4.0,15.0,-6.0,0.0,14.0,16.11,1.0,1,boleto,48.01,3
72f23703c5643b1ee93e42994e95a732,147,1,92.83,5.0,4.0,-10.0,2.0,2.0,7.94,1.0,1,credit_card,92.83,0
72f4457edfd9a30747e06bdcf34882cb,251,1,29.78,5.0,28.0,-1.0,1.0,27.0,15.79,1.0,1,credit_card,29.78,1
72f4809be8cdf93685ceaa2804c6addc,172,1,146.91,5.0,5.0,-19.0,1.0,4.0,26.92,10.0,1,credit_card,146.91,0
72f53729755c1d79da47eb9041f5f4b6,187,1,135.13,5.0,10.0,-17.0,7.0,1.0,18.53,1.0,1,boleto,135.13,3
72f54039a4d00aab37ac5c58d2d6da57,74,1,62.17,5.0,3.0,-35.0,0.0,3.0,18.11,1.0,1,credit_card,62.17,0
72f916a5ca901f9775581f9d5da23478,95,1,206.22,5.0,11.0,-42.0,4.0,6.0,36.32,3.0,1,credit_card,206.22,0
